,date,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
4598,216,1000.9,35.4,31.3,27.1,20.0,51.9,35.0,12.9,140,6.3,0.0
4599,217,1000.5,36.2,31.7,28.2,19.7,50.1,30.0,11.3,110,4.8,0.0
4600,218,997.7,36.7,31.8,27.5,20.0,51.0,19.0,12.2,50,4.2,0.0
4601,219,996.2,35.8,31.5,27.8,20.9,54.1,29.0,9.4,70,4.5,0.0
4602,220,998.0,35.0,30.7,26.6,18.2,48.0,30.0,9.2,70,5.2,0.0
4603,221,997.4,34.3,29.6,25.6,18.2,51.6,40.0,9.7,70,4.7,0.0
4604,222,996.1,34.6,29.7,26.6,21.6,63.5,53.0,8.5,270,5.1,0.0
4605,223,996.4,29.0,27.4,25.7,21.2,69.4,89.0,0.2,230,4.5,1.0
4606,224,997.0,31.8,27.7,24.0,20.3,65.0,59.0,2.6,50,4.0,0.0
4607,225,994.3,27.9,25.5,22.3,21.7,80.3,93.0,0.0,50,4.4,1.0
4608,226,993.5,32.1,26.6,22.1,19.1,65.0,68.0,6.5,70,4.8,1.0
4609,227,997.9,31.2,26.7,23.2,19.0,64.3,56.0,6.9,70,4.7,1.0
4610,228,994.9,27.1,23.7,22.4,21.5,88.0,98.0,0.0,180,10.2,1.0
4611,229,1000.8,28.9,26.0,22.7,19.4,68.8,68.0,4.4,200,4.0,0.0
4612,230,1001.8,32.2,27.5,24.3,22.3,74.0,71.0,3.8,50,5.2,0.0
4613,231,1000.2,28.6,27.2,25.8,23.5,80.3,95.0,0.0,200,5.0,1.0
4614,232,997.5,30.8,27.9,26.3,23.1,75.8,95.0,1.9,200,8.2,1.0
4615,233,997.5,27.1,25.4,24.0,23.0,87.4,100.0,0.0,200,7.6,1.0
4616,234,999.1,28.7,25.3,23.5,22.6,85.4,95.0,0.6,180,6.1,1.0
4617,235,1000.8,24.6,22.0,20.3,18.3,80.5,94.0,0.0,320,5.1,1.0
4618,236,1004.9,25.7,23.0,20.5,16.7,68.3,84.0,1.8,70,6.3,1.0
4619,237,1005.0,26.1,23.3,21.1,17.4,70.0,93.0,0.1,70,5.9,1.0
4620,238,1004.2,28.9,25.0,21.5,21.1,80.1,85.0,2.3,70,5.8,1.0
4621,239,1002.4,32.4,27.5,24.1,21.7,72.3,61.0,5.4,70,4.4,0.0
4622,240,999.4,32.9,28.5,24.5,19.6,59.9,50.0,9.2,70,6.5,0.0
4623,241,983.6,29.4,26.1,21.8,19.8,69.5,100.0,0.0,70,13.7,1.0
4624,242,998.3,29.1,25.7,21.7,19.7,70.3,78.0,7.0,230,11.1,1.0
4625,243,999.3,24.7,21.4,18.7,18.8,85.8,95.0,0.0,50,9.4,1.0
4626,244,1002.8,28.4,23.8,18.7,16.6,65.6,30.0,11.3,270,5.1,0.0
4627,245,1003.2,29.4,25.2,22.3,18.8,69.0,59.0,8.2,50,4.5,0.0
4628,246,1002.6,29.5,25.0,20.8,17.6,65.1,39.0,8.2,70,4.9,0.0
4629,247,1002.0,28.5,24.9,22.2,19.2,71.4,63.0,3.7,20,3.3,0.0
4630,248,1002.9,24.4,22.0,19.7,19.1,84.1,98.0,0.5,70,6.7,1.0
4631,249,1006.9,26.1,22.3,19.2,13.5,61.1,48.0,9.7,270,5.0,1.0
4632,250,1009.2,27.1,21.6,16.0,10.8,52.9,0.0,12.0,290,4.6,0.0
4633,251,1007.6,27.2,22.5,16.9,13.9,60.6,68.0,7.7,50,4.9,1.0
4634,252,1002.5,23.7,20.2,17.7,14.7,71.8,83.0,2.9,270,8.1,1.0
4635,253,1004.1,25.0,20.9,17.1,14.6,68.4,84.0,4.5,290,4.2,0.0
4636,254,1004.0,28.3,23.2,17.8,14.8,61.4,34.0,10.5,20,3.8,0.0
4637,255,1003.9,27.5,22.8,18.1,12.4,53.1,29.0,10.5,70,4.0,0.0
4638,256,1001.2,24.8,21.6,19.6,15.5,68.9,85.0,0.2,50,4.2,1.0
4639,257,1000.2,21.1,20.0,18.6,17.7,87.1,100.0,0.0,50,5.2,1.0
4640,258,1004.6,21.8,19.4,17.3,12.9,68.5,89.0,2.1,320,4.4,1.0
4641,259,1008.2,25.5,21.0,17.0,11.8,56.8,79.0,7.2,50,4.9,0.0
4642,260,1006.0,22.1,19.9,17.5,11.5,60.1,94.0,0.0,70,6.0,1.0
4643,261,991.1,18.4,17.3,16.0,15.0,86.8,99.0,0.0,50,11.5,1.0
4644,262,993.3,24.6,20.9,17.7,14.6,69.4,65.0,9.1,230,6.5,0.0
4645,263,998.3,25.2,20.6,17.7,13.1,63.9,45.0,7.6,270,6.4,0.0
4646,264,1004.9,24.7,20.1,15.6,13.9,69.6,34.0,7.9,50,3.9,0.0
4647,265,1005.8,24.3,20.1,17.2,13.6,68.3,50.0,5.2,270,4.1,0.0
4648,266,1003.4,26.4,20.7,15.2,12.0,60.6,45.0,9.6,20,4.8,0.0
4649,267,1002.1,26.6,21.2,16.4,11.3,56.6,16.0,11.2,50,3.1,0.0
4650,268,1005.0,27.5,21.5,16.1,9.6,49.8,5.0,11.2,50,3.4,0.0
4651,269,1010.4,27.8,21.8,16.9,10.9,52.3,6.0,10.8,50,3.8,0.0
4652,270,1011.2,25.4,21.3,17.5,12.9,60.0,71.0,5.6,50,3.1,0.0
4653,271,1008.4,23.6,20.3,17.7,12.5,62.0,68.0,1.7,50,4.7,0.0
4654,272,1002.2,22.0,18.0,15.4,12.7,72.3,63.0,4.0,270,5.9,1.0
4655,273,1000.7,19.8,16.4,14.0,8.0,58.8,51.0,8.6,290,6.2,1.0
4656,274,1000.8,21.0,16.2,12.0,9.0,63.8,16.0,10.4,290,4.0,0.0
4657,275,1004.8,24.6,18.1,12.5,10.7,64.3,9.0,10.4,50,4.1,0.0
4658,276,1006.6,24.9,19.3,14.3,11.8,64.3,15.0,8.4,290,4.2,0.0
4659,277,1004.1,26.0,19.9,15.0,11.4,60.4,35.0,9.1,50,3.7,0.0
4660,278,1002.6,24.2,19.0,14.4,10.9,61.6,14.0,10.3,50,5.3,0.0
4661,279,1007.7,22.8,19.0,14.9,11.0,61.4,69.0,4.4,20,4.3,0.0
4662,280,1010.4,24.5,19.6,16.1,9.2,52.9,36.0,8.8,250,4.4,0.0
4663,281,1012.2,24.4,19.2,15.1,9.2,54.9,9.0,9.8,50,4.3,0.0
4664,282,1011.3,23.4,18.4,14.6,8.2,53.0,28.0,8.7,70,3.3,0.0
4665,283,1007.1,22.4,17.6,13.8,9.3,60.0,50.0,5.6,50,3.8,0.0
4666,284,1003.5,20.3,15.7,12.6,9.9,69.6,45.0,3.5,50,5.3,1.0
4667,285,1006.7,19.0,13.9,9.9,2.4,47.4,1.0,10.7,290,4.6,0.0
4668,286,1008.7,21.4,14.9,8.5,4.3,51.8,14.0,10.6,20,3.8,0.0
4669,287,1007.8,23.1,16.4,11.3,6.1,54.0,35.0,9.4,50,5.2,0.0
4670,288,1008.4,21.8,16.3,12.0,0.1,39.9,25.0,7.9,290,5.3,0.0
4671,289,1013.0,21.8,14.8,10.3,-1.8,33.3,18.0,10.5,290,4.4,0.0
4672,290,1008.9,23.4,17.1,10.8,5.1,46.5,48.0,8.2,70,5.7,0.0
4673,291,1005.0,17.6,12.6,8.1,3.5,57.0,41.0,7.2,270,7.0,1.0
4674,292,1009.0,17.0,11.6,6.0,-0.4,46.5,3.0,10.4,270,4.6,0.0
4675,293,1011.3,20.1,14.8,10.3,4.0,52.3,15.0,9.8,290,4.6,0.0
4676,294,1011.0,21.0,15.8,10.5,8.7,65.0,59.0,6.8,230,5.6,0.0
4677,295,1012.1,23.7,18.3,15.4,12.3,70.5,48.0,6.3,200,3.7,0.0
4678,296,1001.7,17.1,13.4,8.5,9.3,77.3,89.0,0.3,270,7.2,1.0
4679,297,1006.9,14.5,10.0,4.5,-0.7,49.4,24.0,10.0,270,6.4,0.0
4680,298,1008.5,18.4,13.2,9.5,6.0,62.8,69.0,3.5,50,6.6,0.0
4681,299,1011.1,20.0,15.2,12.6,9.2,68.5,53.0,4.0,50,3.4,0.0
4682,300,1012.4,22.3,15.9,11.1,7.8,62.1,24.0,8.9,70,4.1,0.0
4683,301,1004.9,16.4,14.3,12.5,11.6,84.5,98.0,0.0,70,5.8,1.0
4684,302,1008.3,18.8,14.3,10.8,7.6,65.4,29.0,9.5,270,5.9,0.0
4685,303,1009.3,16.7,11.7,8.0,3.8,60.6,48.0,6.4,270,4.5,0.0
4686,304,1006.7,12.4,8.6,5.8,0.0,55.4,15.0,9.6,270,4.9,1.0
4687,305,1005.9,11.6,6.9,2.8,-3.4,50.9,51.0,6.4,270,7.0,1.0
4688,306,1010.3,10.0,5.6,2.7,-8.5,36.5,4.0,9.8,290,6.1,0.0
4689,307,1014.7,12.4,7.2,1.6,-7.2,36.9,3.0,9.8,290,4.6,0.0
4690,308,1014.4,15.7,9.4,3.2,-3.8,41.5,15.0,9.5,70,3.5,0.0
4691,309,1007.2,15.3,11.8,9.1,2.8,56.5,89.0,1.3,70,5.8,1.0
4692,310,1003.7,10.7,8.5,7.2,6.5,87.6,96.0,0.5,50,6.5,1.0
4693,311,1003.9,8.6,7.1,5.1,3.9,81.0,93.0,0.7,270,5.4,1.0
4694,312,1005.9,12.5,8.4,4.1,2.6,68.4,50.0,6.5,250,5.1,0.0
4695,313,1007.6,12.6,8.8,6.0,4.4,74.6,61.0,0.0,50,3.2,0.0
4696,314,1013.2,15.0,9.4,4.4,2.1,63.6,16.0,8.4,70,4.4,0.0
4697,315,1011.5,14.7,12.0,9.2,1.4,49.3,48.0,9.1,70,7.2,0.0
4698,316,997.4,12.0,8.7,3.6,3.6,72.0,89.0,0.7,70,9.3,1.0
4699,317,1001.8,9.1,7.3,5.8,1.6,67.8,94.0,1.4,270,8.7,1.0
4700,318,999.2,9.1,5.3,1.7,-3.1,54.8,49.0,7.2,270,6.8,0.0
4701,319,1007.2,6.7,2.4,-0.6,-6.2,53.3,18.0,9.3,270,6.7,0.0
4702,320,1016.3,9.8,4.2,-0.3,-5.3,51.5,0.0,9.5,290,3.6,0.0
4703,321,1011.1,8.2,4.9,1.0,0.5,74.0,71.0,0.6,50,3.5,1.0
4704,322,1005.5,8.0,5.3,1.5,-2.1,61.6,45.0,7.4,290,6.6,1.0
4705,323,1010.6,8.4,3.5,-0.5,-8.0,45.1,16.0,9.4,290,3.3,0.0
4706,324,1007.4,7.6,3.4,-0.5,-2.9,64.4,50.0,5.8,50,7.3,1.0
4707,325,1013.1,6.4,1.9,-1.8,-7.4,51.6,13.0,8.9,270,4.6,0.0
4708,326,1010.9,8.4,4.1,-0.4,-2.7,62.5,50.0,5.1,50,3.3,0.0
4709,327,1008.0,10.5,6.7,1.9,1.1,68.3,56.0,5.2,270,4.8,1.0
4710,328,1007.9,6.9,3.3,0.3,-3.2,63.0,59.0,6.4,290,4.9,0.0
4711,329,1012.4,6.7,1.7,-1.8,-9.1,46.9,0.0,9.3,270,4.5,0.0
4712,330,1009.9,7.5,3.4,-0.7,-4.9,55.6,76.0,4.3,50,3.4,1.0
4713,331,1005.3,5.1,2.3,-1.2,-7.4,51.5,38.0,8.1,290,8.3,1.0
4714,332,1011.3,6.5,2.1,-2.8,-10.9,38.9,16.0,9.3,50,3.9,0.0
4715,333,1005.5,10.2,5.0,-0.1,-3.6,54.5,53.0,3.5,270,8.5,1.0
4716,334,1013.2,4.7,0.8,-1.9,-13.6,34.4,38.0,8.2,270,5.1,0.0
4717,335,1014.0,6.2,1.7,-3.0,-8.3,49.6,55.0,5.9,50,6.2,1.0
4718,336,1018.1,4.0,-0.9,-5.9,-10.8,47.9,30.0,8.9,70,4.6,0.0
4719,337,1012.5,7.1,2.9,1.0,-6.4,50.4,51.0,7.8,50,4.7,0.0
4720,338,1003.7,5.0,1.7,-1.6,-4.0,66.9,86.0,0.0,270,8.4,1.0
4721,339,1010.5,-0.1,-3.3,-5.9,-14.8,41.3,5.0,9.2,290,8.8,0.0
4722,340,1005.3,-0.8,-3.8,-6.2,-9.4,66.5,64.0,0.1,70,6.8,1.0
4723,341,1013.0,-2.9,-6.3,-10.3,-14.9,53.4,38.0,6.8,270,7.1,1.0
4724,342,1008.1,-2.4,-4.5,-6.4,-8.1,76.0,80.0,0.0,70,6.3,1.0
4725,343,1009.3,-5.3,-8.2,-11.0,-19.0,42.4,13.0,8.7,290,5.5,0.0
4726,344,1010.8,-7.0,-10.5,-13.2,-20.2,45.5,0.0,9.0,270,6.0,0.0
4727,345,1014.7,-4.6,-8.3,-11.8,-16.7,51.3,0.0,9.0,290,4.6,0.0
4728,346,1015.9,-0.8,-6.5,-10.4,-14.4,55.3,13.0,9.0,20,4.6,0.0
4729,347,1019.5,0.0,-5.0,-9.0,-12.5,56.8,0.0,8.8,20,3.7,0.0
4730,348,1020.4,3.4,-1.5,-6.2,-9.5,55.1,28.0,8.0,50,4.4,0.0
4731,349,1008.6,4.7,2.7,0.3,-0.6,79.8,99.0,0.0,70,7.4,1.0
4732,350,1007.4,8.3,4.6,1.9,1.0,78.4,50.0,4.5,290,4.4,1.0
4733,351,1011.5,4.3,1.6,-1.2,-2.0,77.0,35.0,6.3,50,3.4,0.0
4734,352,1010.3,3.2,-0.4,-4.7,-6.5,65.4,16.0,7.2,270,6.1,0.0
4735,353,1015.3,-4.0,-6.8,-9.2,-15.9,49.4,0.0,9.0,290,5.7,0.0
4736,354,1018.1,-2.8,-6.9,-10.4,-17.4,45.0,9.0,9.0,290,4.3,0.0
4737,355,1020.4,0.3,-3.4,-7.8,-12.7,49.1,26.0,7.9,290,5.6,0.0
4738,356,1012.2,0.8,-0.7,-1.9,-7.0,66.1,84.0,0.0,70,7.0,1.0
4739,357,1012.9,-0.8,-3.0,-5.9,-8.4,67.4,41.0,4.1,270,5.4,0.0
4740,358,1017.3,-5.9,-8.9,-12.5,-16.6,53.9,18.0,8.8,270,6.8,0.0
4741,359,1017.2,-4.5,-8.8,-13.6,-17.0,52.0,24.0,9.0,50,4.4,0.0
4742,360,1019.8,-4.6,-8.9,-13.7,-17.9,50.9,16.0,8.6,290,7.4,1.0
4743,361,1024.3,-7.0,-10.8,-14.5,-24.0,33.5,10.0,9.0,270,5.2,0.0
4744,362,1020.0,-0.8,-5.7,-11.3,-15.4,47.1,44.0,7.3,20,3.5,0.0
4745,363,1014.1,1.5,-0.9,-3.5,-7.9,59.5,74.0,0.0,50,4.1,0.0
4746,364,1010.6,0.6,-0.3,-1.9,-2.7,84.1,86.0,0.0,250,5.3,1.0
4747,365,1008.5,0.0,-8.2,-10.7,-16.1,54.6,20.0,8.6,290,6.4,1.0
4748,366,1010.2,-5.0,-8.7,-11.6,-18.5,45.9,15.0,9.0,270,4.4,0.0
4749,1,1007.6,0.0,-4.7,-8.7,-8.9,73.5,83.0,4.6,70,5.8,1.0
4750,2,1020.4,-4.8,-11.7,-15.1,-22.5,40.8,3.0,9.1,290,7.8,0.0
4751,3,1026.0,-9.3,-13.2,-16.4,-23.4,42.8,0.0,9.1,340,5.0,0.0
4752,4,1021.2,-5.8,-10.7,-14.8,-20.9,44.3,0.0,9.2,270,4.3,0.0
4753,5,1015.4,-1.2,-7.0,-12.1,-13.6,59.4,23.0,7.5,50,4.6,0.0
4754,6,1015.4,-2.0,-6.3,-9.4,-13.3,59.4,14.0,8.2,270,4.2,0.0
4755,7,1014.5,0.1,-5.1,-8.8,-13.3,53.6,66.0,5.8,290,4.1,0.0
4756,8,1015.0,-0.7,-4.6,-6.8,-13.0,53.4,24.0,8.0,290,4.9,0.0
4757,9,1016.5,-6.4,-9.0,-10.7,-20.7,38.5,0.0,9.3,320,5.1,0.0
4758,10,1019.9,-3.6,-8.3,-12.3,-19.4,41.3,5.0,9.1,290,4.6,0.0
4759,11,1018.3,1.4,-3.2,-7.9,-12.1,50.5,66.0,6.1,50,4.7,0.0
4760,12,1014.0,4.2,0.0,-2.7,-4.8,70.0,58.0,3.2,270,5.0,1.0
4761,13,1013.5,3.3,-0.5,-3.0,-6.7,65.6,59.0,0.6,50,3.7,0.0
4762,14,1010.6,1.8,-2.1,-4.3,-8.6,61.6,10.0,4.5,320,5.6,0.0
4763,15,1014.3,2.0,-2.1,-5.5,-9.6,57.0,45.0,4.1,50,4.1,0.0
4764,16,1013.3,0.4,-2.6,-5.8,-8.5,64.1,64.0,4.0,270,5.5,1.0
4765,17,1018.3,-2.5,-5.8,-8.2,-11.9,62.9,13.0,7.3,290,4.9,0.0
4766,18,1019.4,0.2,-4.4,-9.2,-13.1,51.9,21.0,9.3,270,5.1,0.0
4767,19,1018.3,4.6,0.5,-2.5,-6.6,59.9,43.0,6.5,270,4.4,0.0
4768,20,1020.0,4.1,1.6,-2.0,-6.6,55.8,75.0,0.4,70,5.7,0.0
4769,21,1010.5,4.0,2.2,1.1,-0.5,83.6,100.0,0.0,70,6.6,1.0
4770,22,1010.2,6.0,3.8,2.0,-0.5,74.3,91.0,0.0,70,4.4,1.0
4771,23,1008.1,3.8,1.8,1.0,-1.3,80.4,94.0,0.0,270,4.8,1.0
4772,24,1005.9,2.4,-0.9,-6.7,-8.7,57.6,58.0,2.4,270,8.2,1.0
4773,25,1011.3,-6.5,-9.1,-10.8,-21.1,37.5,0.0,9.5,270,8.1,0.0
4774,26,1012.6,-5.1,-9.2,-11.9,-21.4,37.0,0.0,9.6,270,6.4,0.0
4775,27,1014.6,-3.9,-7.3,-10.7,-17.4,44.9,5.0,9.5,270,5.1,0.0
4776,28,1016.1,0.2,-3.5,-8.9,-11.2,56.0,60.0,3.7,70,4.3,0.0
4777,29,1015.8,3.7,2.2,-0.3,-4.0,63.5,96.0,0.0,70,4.1,0.0
4778,30,1018.9,8.5,5.4,3.5,0.0,68.8,79.0,0.7,50,3.9,0.0
4779,31,1018.9,11.5,7.4,3.7,-0.3,59.5,66.0,6.4,70,5.9,0.0
4780,32,1007.1,9.3,7.3,3.7,4.8,85.8,95.0,0.0,70,6.3,1.0
4781,33,1016.5,3.7,-1.1,-4.5,-10.4,52.1,21.0,9.4,250,6.7,0.0
4782,34,1014.8,-1.1,-3.2,-5.8,-10.1,62.3,79.0,0.2,50,6.9,1.0
4783,35,1010.1,2.5,-0.8,-3.3,-4.3,77.1,54.0,6.1,290,5.2,1.0
4784,36,1010.8,2.7,-0.6,-4.0,-4.3,77.0,84.0,0.0,70,4.2,1.0
4785,37,1007.9,0.2,-1.5,-3.1,-5.4,75.0,74.0,5.8,270,5.2,1.0
4786,38,1014.8,-2.6,-11.1,-13.8,-21.5,42.5,13.0,9.8,290,8.2,0.0
4787,39,1021.2,-6.1,-11.5,-15.8,-22.8,39.3,16.0,9.3,270,5.4,0.0
4788,40,1017.4,-2.6,-7.2,-12.3,-14.8,55.5,36.0,8.9,290,4.0,0.0
4789,41,1016.0,-0.5,-4.0,-8.4,-11.9,56.6,35.0,8.6,290,6.3,1.0
4790,42,1020.6,-0.9,-5.8,-10.4,-17.1,41.8,26.0,9.7,290,5.0,0.0
4791,43,1015.2,-1.9,-3.8,-4.8,-11.6,55.6,80.0,0.2,270,5.8,0.0
4792,44,1016.8,2.9,-1.3,-6.3,-8.6,59.6,33.0,9.3,270,4.4,0.0
4793,45,1014.0,5.2,1.1,-2.6,-5.9,60.1,60.0,7.4,50,4.3,0.0
4794,46,1013.1,1.5,-1.2,-5.2,-12.0,48.4,21.0,9.7,290,6.4,0.0
4795,47,1016.9,2.6,-2.6,-7.0,-15.4,38.8,20.0,9.6,270,5.5,0.0
4796,48,1010.2,5.8,2.3,-2.1,-9.0,44.5,93.0,3.6,50,4.6,0.0
4797,49,1008.2,3.1,0.5,-2.5,-9.0,49.8,69.0,5.7,290,5.8,0.0
4798,50,1014.4,0.6,-2.9,-7.1,-19.5,27.5,20.0,9.6,290,7.7,0.0
4799,51,1018.5,0.0,-4.8,-8.7,-18.4,35.3,18.0,9.5,270,5.7,0.0
4800,52,1018.8,2.5,-1.7,-5.3,-11.8,49.0,28.0,9.0,250,5.9,0.0
4801,53,1015.0,4.3,0.5,-3.1,-8.5,57.1,41.0,7.4,290,6.8,1.0
4802,54,1017.8,2.4,-0.9,-4.4,-11.5,45.9,8.0,9.7,250,8.4,0.0
4803,55,1018.9,5.3,1.4,-2.4,-11.4,42.4,41.0,8.8,270,4.6,0.0
4804,56,1018.0,8.6,3.3,-0.7,-9.5,39.4,70.0,6.2,20,3.1,0.0
4805,57,1010.0,7.5,4.8,2.5,-3.6,56.4,86.0,0.0,70,5.1,0.0
4806,58,1008.7,8.8,3.4,0.8,-2.0,69.5,46.0,7.0,270,5.5,0.0
4807,59,1005.5,13.9,6.7,-1.1,-3.3,57.3,54.0,6.7,270,6.7,1.0
4808,60,1006.3,7.7,0.8,-2.4,-7.3,56.1,38.0,9.1,270,7.8,1.0
4809,61,1015.8,3.1,-0.8,-4.4,-12.2,42.6,35.0,9.7,270,5.5,0.0
4810,62,1012.3,4.8,0.4,-3.5,-9.4,50.3,18.0,10.4,270,5.4,0.0
4811,63,1010.1,8.9,3.1,-0.7,-4.6,58.6,46.0,5.8,290,7.4,0.0
4812,64,1013.8,9.1,3.7,-0.7,-5.9,51.8,0.0,10.7,230,6.5,0.0
4813,65,1009.2,14.3,7.9,0.9,-5.1,43.1,16.0,6.9,50,4.0,0.0
4814,66,1001.2,11.7,8.0,4.3,3.4,74.1,79.0,2.2,200,7.4,1.0
4815,67,998.6,14.1,8.5,3.8,2.2,66.0,36.0,6.1,230,5.8,0.0
4816,68,996.5,23.8,13.2,6.2,1.5,48.8,15.0,9.4,70,8.8,0.0
4817,69,1010.6,7.9,1.2,-1.5,-13.9,32.5,4.0,11.2,290,8.0,0.0
4818,70,1013.8,12.1,4.2,-2.6,-11.8,33.4,0.0,11.2,270,4.4,0.0
4819,71,1004.7,11.7,7.5,1.6,0.1,60.4,63.0,3.0,50,4.6,1.0
4820,72,1003.7,8.4,5.2,1.8,-1.5,64.5,68.0,5.7,290,7.0,1.0
4821,73,1016.5,9.8,4.1,0.9,-6.0,48.9,34.0,9.3,50,4.9,0.0
4822,74,1014.9,10.5,4.6,0.0,-7.5,43.4,9.0,10.7,270,6.3,0.0
4823,75,1013.4,12.7,6.3,1.6,-2.8,53.6,24.0,10.8,270,5.1,0.0
4824,76,1003.4,15.9,8.2,3.4,-1.7,57.5,70.0,7.2,50,6.3,1.0
4825,77,994.3,14.2,8.3,5.3,3.2,73.0,60.0,9.3,230,7.4,1.0
4826,78,1001.6,11.4,8.0,5.2,0.5,61.1,85.0,3.2,290,4.8,0.0
4827,79,1002.6,8.5,2.8,-2.5,-6.6,51.9,53.0,5.6,290,8.4,1.0
4828,80,1007.2,7.2,1.5,-4.0,-13.4,34.3,0.0,11.2,270,5.1,0.0
4829,81,1003.2,6.9,3.4,0.9,-3.3,61.6,61.0,0.7,290,5.0,0.0
4830,82,1004.5,12.1,5.4,-1.2,-8.2,39.0,16.0,11.2,270,4.7,0.0
4831,83,1002.6,10.2,5.1,1.8,-5.8,47.4,21.0,11.0,270,6.6,0.0
4832,84,1007.2,7.8,2.8,-0.7,-10.2,40.3,3.0,11.5,290,6.5,0.0
4833,85,1010.3,10.4,4.4,-0.9,-8.7,39.9,8.0,11.5,270,4.9,0.0
4834,86,1005.6,14.9,7.5,1.4,-11.1,30.1,0.0,11.4,20,5.5,0.0
4835,87,1006.3,12.0,7.3,4.4,-5.1,42.1,70.0,4.0,270,6.0,0.0
4836,88,1010.4,10.4,5.4,0.6,-12.3,28.6,19.0,11.7,290,7.5,0.0
4837,89,1011.9,10.2,4.9,2.3,-8.2,43.1,78.0,3.4,290,5.2,1.0
4838,90,1012.7,13.2,6.3,1.0,-5.9,46.4,0.0,11.2,270,6.3,0.0
4839,91,1009.3,13.4,9.2,3.3,-2.9,44.5,73.0,0.9,70,4.0,1.0
4840,92,1002.7,9.5,7.2,5.8,4.9,86.1,76.0,0.6,270,5.4,1.0
4841,93,1005.7,14.1,7.9,3.9,0.5,64.0,45.0,8.7,250,5.9,0.0
4842,94,1006.1,19.8,12.6,5.6,-0.3,44.5,18.0,10.7,50,4.3,0.0
4843,95,1002.5,19.9,14.6,10.1,1.5,42.1,78.0,2.1,70,6.1,0.0
4844,96,990.7,13.0,7.5,2.5,4.8,84.4,100.0,0.0,290,6.7,1.0
4845,97,995.8,9.6,5.1,2.0,-3.2,57.3,40.0,10.6,250,6.6,1.0
4846,98,1002.5,13.8,8.0,2.5,-1.6,55.1,51.0,7.5,230,9.0,1.0
4847,99,1003.2,10.7,6.2,3.2,-3.5,50.8,40.0,10.2,250,9.3,1.0
4848,100,1006.7,8.1,5.0,1.3,-5.0,49.3,44.0,8.6,270,7.8,1.0
4849,101,1005.4,9.6,5.5,3.7,-3.4,54.5,36.0,10.1,270,9.4,1.0
4850,102,1007.7,11.9,6.9,2.2,-5.6,42.6,11.0,11.6,270,7.4,0.0
4851,103,1001.3,17.5,11.4,3.4,-3.8,38.6,35.0,10.0,230,8.5,0.0
4852,104,998.1,12.2,8.3,4.2,-7.1,40.4,34.0,9.9,270,8.1,1.0
4853,105,1000.1,12.5,7.5,2.6,-8.8,31.5,45.0,2.2,70,4.3,0.0
4854,106,993.9,19.1,13.2,8.6,3.1,54.5,79.0,2.7,70,9.9,0.0
4855,107,997.7,20.6,14.8,10.3,7.1,62.3,59.0,9.4,70,5.2,0.0
4856,108,1001.1,16.3,12.3,9.0,-3.6,37.4,43.0,7.8,270,7.1,0.0
4857,109,1007.1,15.0,9.8,5.1,-8.9,27.0,51.0,10.2,50,5.4,0.0
4858,110,1006.5,10.1,6.6,4.0,1.1,70.8,91.0,0.1,270,4.9,1.0
4859,111,1008.3,15.3,9.0,4.2,0.0,58.8,34.0,10.1,230,6.8,0.0
4860,112,1011.2,17.2,11.4,5.6,-2.3,43.8,34.0,10.7,230,5.5,0.0
4861,113,1004.7,14.8,11.2,9.7,2.0,59.3,98.0,0.0,70,5.3,1.0
4862,114,999.2,18.0,12.3,8.3,5.8,67.0,31.0,11.8,250,7.3,1.0
4863,115,998.3,13.8,9.3,7.9,5.7,78.9,86.0,2.7,250,6.9,1.0
4864,116,999.7,16.3,11.7,6.9,2.4,55.0,16.0,11.7,250,7.7,1.0
4865,117,1006.3,18.5,12.8,8.2,2.2,51.4,16.0,11.6,270,8.3,0.0
4866,118,1006.5,21.6,16.0,10.3,5.6,51.0,61.0,3.3,70,7.9,0.0
4867,119,1000.9,17.7,13.5,9.0,6.9,67.6,54.0,6.7,250,9.5,1.0
4868,120,998.5,19.5,13.4,7.7,2.0,48.8,23.0,10.7,250,7.1,0.0
4869,121,1000.2,18.6,13.2,8.7,3.2,52.4,33.0,10.5,270,5.5,1.0
4870,122,1001.9,17.1,12.4,9.0,6.1,67.1,41.0,8.9,250,5.5,1.0
4871,123,1005.0,18.2,12.6,9.0,5.4,64.8,60.0,6.2,230,6.6,0.0
4872,124,1008.4,19.6,13.9,9.3,5.0,58.1,18.0,11.2,250,6.1,0.0
4873,125,1010.3,20.6,14.3,9.2,3.1,51.8,0.0,12.5,250,8.5,0.0
4874,126,1007.9,21.3,14.6,7.9,4.4,54.0,0.0,10.8,270,5.6,0.0
4875,127,1009.5,26.7,18.7,11.9,4.7,41.4,0.0,10.9,270,5.3,0.0
4876,128,1008.9,26.2,19.4,12.7,1.8,33.6,23.0,11.7,270,5.8,0.0
4877,129,1002.7,23.0,18.1,14.7,8.1,55.3,85.0,4.0,270,5.1,1.0
4878,130,992.7,16.1,14.0,10.4,12.2,89.3,99.0,0.0,230,6.7,1.0
4879,131,994.0,24.8,17.9,11.0,7.6,55.5,31.0,11.2,230,7.0,0.0
4880,132,994.7,22.5,19.1,16.4,11.4,61.3,61.0,5.2,230,7.3,1.0
